Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost,delivery_offset,scheduled_year_month,scheduled_month,Customer State,Area,Price per unit weight
fffe3100300033003000,Marilyn Chandler,0.27,3.0,8.0,32.0,Bronze,5.28,13.66,Yes,No,No,Airways,No,Working Class,No,2016-12-14,2016-12-13,"Dixontown, TN 55597",154.7,1,2016-12,12,TN,24.0,0.165
fffe3700320035003900,Robert Fossett,0.71,8.0,4.0,155.0,Clay,3.82,16.99,No,No,Yes,Roadways,Yes,Working Class,No,2015-09-17,2015-09-15,"Colemanhaven, PA 74645",251.96,2,2015-09,09,PA,32.0,0.02464516129032258
fffe3200300032003900,Janet Lima,0.12,22.0,10.0,23991.0,Brass,16.36,68.25,No,No,No,Roadways,No,Working Class,No,2016-11-20,2016-11-17,"Brownville, ID 12970",444.41,3,2016-11,11,ID,220.0,0.0006819223875620024
fffe3800330037003200,Eric Blankenship,0.28,18.0,10.0,735.0,Aluminium,3.62,20.09,No,No,Yes,Waterways,No,Working Class,No,2015-04-24,2015-04-23,"Port Christinetown, ID 32019",193.66,1,2015-04,04,ID,180.0,0.004925170068027211
fffe3300350031003500,Rocio Klos,0.87,3.0,2.0,15.0,Wood,6.49,21.79,Yes,No,Yes,Waterways,No,Working Class,No,2016-04-10,2016-04-09,"Lake Jacobton, HI 56306",398.44,1,2016-04,04,HI,6.0,0.4326666666666667
fffe3900300036003200,Glen Bourgeois,0.27,16.0,8.0,672.0,Clay,6.62,24.77,Yes,No,Yes,Airways,Yes,Working Class,No,2015-03-12,2015-03-10,"New Williamstad, SC 91424",275.79,2,2015-03,03,SC,128.0,0.009851190476190477
fffe3600330037003400,Bonnie Joseph,0.99,20.0,7.0,343.0,Aluminium,6.95,17.39,No,Yes,No,Airways,No,Wealthy,Yes,2016-05-13,2016-05-09,"New Todd, MT 56475",1010.68,4,2016-05,05,MT,140.0,0.020262390670553937
fffe3100310035003700,Thomas Sides,0.28,45.0,21.0,16007003.0,Stone,25427.96,73.98,No,No,No,Roadways,No,Working Class,No,2016-03-16,2016-03-14,"South Suzanne, WV 86681",59324.05,2,2016-03,03,WV,945.0,0.0015885522105543429
fffe3100300034003400,Essie Brown,0.89,20.0,17.0,3102.0,Aluminium,13.83,29.04,No,Yes,No,Roadways,No,Working Class,No,2017-07-06,2017-07-02,DPO AP 20174,1791.26,4,2017-07,07,DP,340.0,0.0044584139264990325
fffe3400340031003900,Debra Blacklock,0.27,19.0,8.0,1495.0,Clay,8.5,17.75,Yes,Yes,No,Airways,Yes,Working Class,No,2018-09-04,2018-08-31,"Victoriashire, MN 75946",304.39,4,2018-09,09,MN,152.0,0.00568561872909699
fffe3500300033003200,Vivian Campbell,0.76,6.0,8.0,72.0,Clay,6.33,18.75,No,Yes,Yes,Airways,Yes,Working Class,No,2015-08-15,2015-08-13,"Richardberg, MT 53172",391.85,2,2015-08,08,MT,48.0,0.08791666666666667
fffe3100360038003900,Donald Chauarria,0.84,18.0,8.0,10801.0,Brass,102.63,88.99,No,Yes,Yes,Airways,No,Wealthy,No,2015-09-24,2015-09-24,"Ochoashire, UT 64609",2579.86,0,2015-09,09,UT,144.0,0.009501897972409962
fffe3100340036003600,Jerry Merida,0.69,8.0,4.0,1989.0,Marble,3.11,24.44,No,No,Yes,Roadways,No,Working Class,No,2019-01-14,2019-01-18,FPO AA 51970,312.06,-4,2019-01,01,FP,32.0,0.0015635997988939165
fffe3600310033003600,Maryann Benton,0.6895522312633173,26.0,8.0,851.0,Aluminium,5.88,14.59,No,No,Yes,Roadways,No,Working Class,No,2017-09-19,2017-09-16,"West Robertfurt, MT 14428",180.62,3,2017-09,09,MT,208.0,0.00690951821386604
fffe3200370039003500,Morton Klipfel,0.79,16.0,6.0,3102.0,Wood,3.52,19.68,No,Yes,Yes,Airways,No,Wealthy,Yes,2016-01-23,2016-01-23,"East Bryanberg, DC 39111",457.56,0,2016-01,01,DC,96.0,0.0011347517730496454
fffe3300310035003000,Carla Beck,0.81,22.0,14.0,848953.0,Stone,4108.99,88.58,No,No,No,Airways,No,Working Class,No,2015-06-12,2015-06-09,"Amyland, MO 92694",43497.87,3,2015-06,06,MO,308.0,0.004840067706928416
fffe310031003100,James Storjohann,0.07,32.0,6.0,2250.0,Clay,4.87,18.44,No,Yes,No,Airways,Yes,Working Class,No,2015-09-19,2015-09-19,"East Sharon, NJ 56327",176.32,0,2015-09,09,NJ,192.0,0.0021644444444444445
fffe3900370035003800,Ashley Morrison,0.34,24.0,6.0,242.0,Wood,6.99,20.59,No,Yes,No,Airways,No,Working Class,Yes,2015-09-05,2015-09-03,"West David, WI 85904",228.29,2,2015-09,09,WI,144.0,0.028884297520661156
fffe3800350030003500,Carol King,0.34,9.0,4.0,5329.0,Marble,8.99,98.43,Yes,Yes,Yes,Airways,No,Working Class,No,2015-11-12,2015-11-12,"Port Antonioview, NM 61492",753.6,0,2015-11,11,NM,36.0,0.0016869956839932446
fffe330035003800,Linda Schatzman,0.49624272007808506,20.0,14.0,3942298.0,Stone,3991.87,86.18,No,No,No,Roadways,No,Wealthy,No,2019-06-14,2019-06-18,"Woodview, IA 13089",18351.0,-4,2019-06,06,IA,280.0,0.0010125743918902121
fffe340038003000,James Anglin,0.78,19.0,8.0,96439.0,Marble,312.83,99.02,No,No,Yes,Roadways,No,Working Class,No,2016-01-22,2016-01-22,"Matthewville, HI 84795",3505.53,0,2016-01,01,HI,152.0,0.0032438121506859255
fffe3100380030003700,William Powell,0.38,31.0,7.0,11780.0,Brass,7.91,50.99,No,No,Yes,Roadways,No,Working Class,No,2019-05-15,2019-05-15,"Petersenview, KY 76420",602.05,0,2019-05,05,KY,217.0,0.0006714770797962648
fffe3500340033003500,Cynthia Smith,0.29,4.0,3.0,122.0,Brass,6.71,21.23,No,No,Yes,Roadways,No,Wealthy,No,2018-09-04,2018-09-01,"Jamesbury, MT 51170",228.71,3,2018-09,09,MT,12.0,0.055
fffe3700300037003000,Steven Cox,0.67,29.0,13.0,317.0,Wood,5.46,12.86,Yes,No,Yes,Waterways,No,Working Class,No,2015-06-25,2015-06-25,"Newmanmouth, VA 05266",380.62,0,2015-06,06,VA,377.0,0.01722397476340694
fffe3800360033003100,Racheal Beck,0.29,55.0,22.0,116670.0,Bronze,48.05,98.24,No,No,No,Roadways,No,Wealthy,No,2015-01-20,2015-01-16,"East Seanfurt, TN 37438",1313.11,4,2015-01,01,TN,1210.0,0.0004118453758464044
fffe350033003700,Maritza Gehring,0.5307943265296456,20.0,13.0,3102.0,Marble,700.54,74.16,No,No,No,Airways,No,Wealthy,No,2018-01-02,2018-01-02,"South Samanthastad, ME 11450",4847.22,0,2018-01,01,ME,260.0,0.22583494519664732
fffe3900310039003700,Michael Thornton,0.03,14.0,6.0,835.0,Clay,5.52,23.0,No,No,Yes,Airways,Yes,Working Class,No,2017-05-16,2017-05-12,FPO AE 99786,183.2,4,2017-05,05,FP,84.0,0.006610778443113772
fffe3900340038003100,Alice Taylor,0.67,43.0,20.0,15562715.0,Stone,48748.57,88.28,No,Yes,Yes,Airways,No,Wealthy,Yes,2018-10-11,2018-10-14,"North Richard, OK 67893",1196661.77,-3,2018-10,10,OK,860.0,0.0031323949580776876
fffe360030003700,James Bishop,0.51,8.0,5.0,11439.0,Bronze,5.81,36.16,No,Yes,Yes,Airways,No,Working Class,No,2018-11-02,2018-11-06,"Johnbury, OR 92536",460.77,-4,2018-11,11,OR,40.0,0.0005079115307282105
fffe3300340039003200,Marc Reed,0.68,28.0,9.0,3102.0,Stone,2159.68,68.27,Yes,No,Yes,Airways,No,Working Class,No,2018-09-08,2018-09-11,"Port Mirandamouth, ME 48839",8062.29,-3,2018-09,09,ME,252.0,0.6962217923920051
fffe3400380030003900,Rob Walker,0.04,25.0,12.0,1118467.0,Stone,356.95,27.84,Yes,Yes,Yes,Airways,No,Wealthy,No,2015-09-13,2015-09-09,"Petermouth, NV 98702",8525.51,4,2015-09,09,NV,300.0,0.0003191421830058464
fffe3900310035003000,Scott Lisbey,0.8,6.0,5.0,120.0,Aluminium,3.72,17.74,Yes,Yes,No,Airways,No,Working Class,Yes,2018-03-13,2018-03-13,"Hintonland, WV 78573",278.69,0,2018-03,03,WV,30.0,0.031000000000000003
fffe3700370038003800,Paul Belanger,0.92,22.0,21.0,1256498.0,Marble,5176.83,67.39,No,No,No,Roadways,No,Working Class,No,2016-05-26,2016-05-30,"East Sally, GA 00774",97425.4,-4,2016-05,05,GA,462.0,0.004120046351048708
fffe380034003100,Victor Eckhard,0.52,37.0,13.0,1025441.0,Marble,2831.8,56.9,No,No,No,Waterways,Yes,Working Class,No,2019-08-12,2019-08-11,"West Jason, SC 54140",5839.99,1,2019-08,08,SC,481.0,0.0027615435700347464
fffe3300330037003600,Michael Perry,0.59,13.0,6.0,58.0,Wood,3.79,12.17,Yes,No,Yes,Roadways,No,Working Class,Yes,2017-09-29,2017-10-01,"Bryanport, AZ 86473",218.74,-2,2017-09,09,AZ,78.0,0.0653448275862069
fffe3900340035003600,Ellen Nejaime,0.66,33.0,21.0,6521.0,Clay,26.45,28.77,Yes,No,Yes,Waterways,Yes,Working Class,Yes,2016-02-02,2016-02-03,"Wardburgh, AL 89375",940.08,-1,2016-02,02,AL,693.0,0.0040561263609875785
fffe3100390038003000,Jennifer Milton,0.5107814641732934,19.0,12.0,243384.0,Marble,847.75,76.77,No,No,No,Roadways,No,Working Class,Yes,2016-02-14,2016-02-10,"Mcphersonport, NV 00871",7375.23,4,2016-02,02,NV,228.0,0.0034831788449528316
fffe3500370033003000,Charlie Montero,0.59,20.0,9.0,10514.0,Bronze,11.34,30.0,Yes,No,No,Waterways,No,Working Class,No,2017-10-30,2017-10-31,"Melissafurt, MA 09459",446.88,-1,2017-10,10,MA,180.0,0.0010785619174434088
fffe3300330036003300,Fanny Tola,0.4,10.0,4.0,668.0,Brass,5.0,10.69,No,No,No,Roadways,No,Working Class,No,2015-09-11,2015-09-09,"New Raymondfort, MN 73209",168.33,2,2015-09,09,MN,40.0,0.0074850299401197605
fffe3400330037003200,Audrey Bailey,0.12,12.0,7.0,3102.0,Marble,56.51,89.04,Yes,Yes,No,Airways,No,Working Class,No,2016-07-07,2016-07-08,APO AP 70111,629.68,-1,2016-07,07,AP,84.0,0.018217279174725983
fffe3400350039003000,Mary Thibodeau,0.05,47.0,37.0,2378.0,Wood,3.38,14.43,Yes,Yes,No,Airways,No,Wealthy,No,2018-05-05,2018-05-02,"Elizabethton, NH 42480",173.97,3,2018-05,05,NH,1739.0,0.0014213624894869638
fffe3900310034003400,Daniel Moon,0.39,9.0,5.0,70.0,Aluminium,4.67,14.38,No,No,No,Roadways,No,Wealthy,No,2018-11-27,2018-11-25,"Victorfort, TX 25307",167.63,2,2018-11,11,TX,45.0,0.06671428571428571
fffe3400350030003600,Robert Valentin,0.08,8.0,5.0,3543.0,Marble,8.46,19.09,No,Yes,No,Airways,No,Wealthy,No,2015-05-16,2015-05-16,"Heatherland, NY 17728",227.89,0,2015-05,05,NY,40.0,0.0023878069432684166
fffe3300330037003500,Carlos Rojas,0.7,20.0,6.0,3310.0,Bronze,28.35,19.14,No,No,No,Roadways,No,Working Class,No,2017-05-12,2017-05-12,"Newtonville, ID 38677",393.99,0,2017-05,05,ID,120.0,0.008564954682779456
fffe340036003400,Scott Myers,0.79,22.0,10.0,243292.0,Marble,1057.32,64.53,No,No,Yes,Roadways,No,Working Class,No,2016-05-22,2016-05-18,"Lake Lisa, MT 77825",4390.77,4,2016-05,05,MT,220.0,0.004345888890715683
fffe3300300030003100,Jeremy Sanders,0.5880999295262562,27.0,14.0,655328.0,Marble,1720.86,50.19,No,Yes,No,Airways,No,Working Class,No,2016-12-22,2016-12-19,"North Lindseyberg, WI 06858",4643.23,3,2016-12,12,WI,378.0,0.002625952194931393
fffe3500390037003300,Juanita Topolinski,0.11,28.0,8.0,8632.0,Bronze,18.09,40.52,No,No,No,Roadways,No,Working Class,No,2018-02-04,2018-02-04,"Lake Matthewtown, ID 52330",247.17,0,2018-02,02,ID,224.0,0.002095690454124189
fffe3300380032003100,Jim Farnsworth,0.58,4.0,4.0,86.0,Clay,5.52,18.21,Yes,No,No,Waterways,Yes,Working Class,No,2015-04-28,2015-04-28,"Penamouth, MI 24536",210.74,0,2015-04,04,MI,16.0,0.0641860465116279
fffe3100310032003600,Kathleen Fritz,0.06,8.0,4.0,3102.0,Clay,4.6,15.32,Yes,No,Yes,Waterways,Yes,Working Class,No,2015-09-05,2015-09-06,"New Michael, SD 46422",133.14,-1,2015-09,09,SD,32.0,0.0014829142488716955
fffe3700360038003900,Carolyn Surbaugh,0.64,16.0,7.0,199.0,Wood,4.07,22.29,Yes,No,Yes,Waterways,No,Wealthy,No,2016-05-19,2016-05-23,"Hartchester, DE 81925",349.02,-4,2016-05,05,DE,112.0,0.020452261306532663
fffe340038003900,Kim Fruchter,0.4964787125023275,40.0,8.0,3102.0,Brass,114.26,86.87,Yes,No,Yes,Waterways,No,Working Class,No,2018-07-10,2018-07-07,"Port Josephton, WI 22743",698.84,3,2018-07,07,WI,320.0,0.03683430045132173
fffe3800350032003500,Barney Tilotta,0.85,5.0,5.0,86.0,Bronze,5.73,20.56,Yes,No,No,Waterways,No,Working Class,No,2016-08-15,2016-08-19,"Reneeshire, MN 73326",322.99,-4,2016-08,08,MN,25.0,0.06662790697674419
fffe3200390030003700,Ruth Williams,0.7197929873804455,25.0,7.0,3102.0,Aluminium,5.02,22.96,Yes,No,Yes,Waterways,No,Working Class,No,2016-10-11,2016-10-11,"North Kyle, NJ 02741",164.21,0,2016-10,10,NJ,175.0,0.0016183107672469374
fffe3600330038003200,Adrian Padua,0.35,31.0,15.0,3579266.0,Stone,5835.84,90.87,No,Yes,No,Roadways,No,Wealthy,No,2016-02-29,2016-02-26,"Matthewmouth, ND 69863",47985.1,3,2016-02,02,ND,465.0,0.0016304571942962608
fffe3200390034003400,Bernard Dunaway,0.07,19.0,10.0,13428.0,Brass,15.49,79.2,Yes,No,No,Waterways,No,Wealthy,Yes,2016-12-30,2016-12-28,"Cynthiashire, MT 23813",483.14,2,2016-12,12,MT,190.0,0.001153559725945785
fffe3200370030003200,Thomas Holmes,0.74,26.0,19.0,3102.0,Clay,63.65,99.45,Yes,No,Yes,Waterways,Yes,Working Class,Yes,2015-12-14,2015-12-12,"Diazville, IL 79053",4705.71,2,2015-12,12,IL,494.0,0.02051901998710509
fffe360032003300,Andy Johnson,0.22,18.0,11.0,891.0,Aluminium,3.2,14.96,Yes,No,Yes,Waterways,No,Working Class,No,2017-01-30,2017-02-03,"South Chad, IL 46569",143.46,-4,2017-01,01,IL,198.0,0.003591470258136925
fffe3900380030003200,Debra Davis,0.74,12.0,6.0,769.0,Clay,3.12,19.08,No,No,No,Airways,Yes,Working Class,No,2016-01-29,2016-01-29,"Sheilaberg, CA 38914",314.72,0,2016-01,01,CA,72.0,0.004057217165149545
fffe3900350033003600,Crystal Halford,0.66,14.0,8.0,3744.0,Bronze,20.44,18.41,No,Yes,No,Airways,No,Wealthy,Yes,2019-01-18,2019-01-22,"East Christinatown, KS 42144",443.78,-4,2019-01,01,KS,112.0,0.00545940170940171
fffe3400380031003500,John Masser,0.28,10.0,8.0,125.0,Aluminium,6.87,17.01,Yes,No,Yes,Waterways,No,Wealthy,No,2015-07-20,2015-07-20,"South Jameschester, GA 15245",188.18,0,2015-07,07,GA,80.0,0.05496
fffe3900370032003200,Vicki Klingensmith,0.75,6.0,4.0,101.0,Clay,3.76,16.18,No,No,Yes,Waterways,Yes,Working Class,No,2019-01-24,2019-01-24,"Lake Loretta, MS 02380",222.43,0,2019-01,01,MS,24.0,0.037227722772277226
fffe3400390038003800,Patrick Cleaver,0.55,32.0,8.0,2435.0,Aluminium,15.73,17.91,No,No,Yes,Waterways,No,Working Class,No,2018-10-19,2018-10-20,"Port Kelliland, CO 31625",343.92,-1,2018-10,10,CO,256.0,0.006459958932238193
fffe3800380034003700,Lydia Garrett,0.73,38.0,9.0,596.0,Wood,3.16,23.83,No,No,No,Roadways,No,Working Class,No,2017-08-31,2017-08-31,"West Paulport, UT 58381",552.59,0,2017-08,08,UT,342.0,0.0053020134228187925
fffe3300320036003300,Lillian Hines,0.7147732707876522,16.0,6.0,65.0,Wood,5.26,19.46,Yes,No,Yes,Waterways,No,Working Class,No,2015-04-17,2015-04-17,"East Troy, SC 33845",154.39,0,2015-04,04,SC,96.0,0.08092307692307692
fffe3500330032003700,Melanie Pritchett,0.46129223746514364,33.0,7.0,13567.0,Brass,91.17,30.43,No,No,No,Roadways,No,Working Class,No,2017-02-23,2017-02-25,"East Jenniferstad, AZ 61632",7132.77,-2,2017-02,02,AZ,231.0,0.006719982310016953
fffe3400330038003800,Michelle Garcia,0.41,23.0,7.0,273.0,Wood,4.39,22.43,Yes,Yes,Yes,Airways,No,Working Class,No,2015-01-16,2015-01-13,"West Robertton, CO 99126",310.25,3,2015-01,01,CO,161.0,0.01608058608058608
fffe3600360039003900,John Corrales,0.28,17.0,6.0,3912.0,Brass,8.03,15.11,No,No,Yes,Roadways,No,Wealthy,No,2016-01-06,2016-01-09,"New Dustin, NJ 66232",247.72,-3,2016-01,01,NJ,102.0,0.0020526584867075664
fffe3700330030003400,Brian Cornelius,0.37,14.0,6.0,29866.0,Marble,61.76,85.66,Yes,No,Yes,Waterways,No,Working Class,Yes,2016-02-16,2016-02-18,"Jeffreyburgh, OR 14278",976.78,-2,2016-02,02,OR,84.0,0.0020679033014129778
fffe3800390037003000,Frances Robinson,0.63,35.0,17.0,26493.0,Bronze,142.93,45.46,Yes,No,No,Waterways,No,Working Class,Yes,2018-06-24,2018-06-23,"New Vanessafurt, WI 96966",1176.6,1,2018-06,06,WI,595.0,0.005395010002642208
fffe3100320035003700,Louise Morgan,0.34,14.0,7.0,481.0,Clay,3.84,15.43,No,No,No,Roadways,Yes,Working Class,No,2015-02-24,2015-02-25,"New Jeffrey, NM 87773",160.41,-1,2015-02,02,NM,98.0,0.007983367983367982
fffe3400340031003700,Constance Latham,0.6731970892346879,25.0,17.0,1702.0,Aluminium,14.16,24.46,No,Yes,No,Airways,No,Wealthy,No,2019-06-01,2019-06-02,"Carolshire, VT 19282",1185.83,-1,2019-06,06,VT,425.0,0.008319623971797885
fffe3900300034003800,Shane Bibee,0.19,12.0,8.0,24654.0,Marble,26.35,44.99,No,Yes,No,Roadways,No,Wealthy,Yes,2017-02-03,2017-02-03,"Stevensport, IN 09470",442.49,0,2017-02,02,IN,96.0,0.0010687920824207025
fffe3100360031003600,Consuelo Clemons,0.16,20.0,15.0,3102.0,Bronze,104.49,79.22,No,No,Yes,Waterways,No,Working Class,Yes,2017-05-08,2017-05-04,"New Luisberg, TX 27117",783.01,4,2017-05,05,TX,300.0,0.033684719535783364
fffe3700300037003200,Marlene Perry,0.22,16.0,8.0,129647.0,Stone,577.42,41.23,Yes,No,Yes,Waterways,No,Working Class,Yes,2019-04-05,2019-04-09,"Hayneston, LA 75134",1634.45,-4,2019-04,04,LA,128.0,0.004453786049812182
fffe3700330038003000,Mary Williams,0.84,13.0,8.0,161.0,Wood,5.65,21.88,No,No,Yes,Roadways,No,Working Class,No,2017-06-03,2017-06-03,"Thomasstad, TX 45487",514.73,0,2017-06,06,TX,104.0,0.035093167701863354
fffe3500370038003800,Andy Ward,0.6,58.0,34.0,19381.0,Aluminium,131.75,66.03,No,Yes,No,Roadways,No,Wealthy,No,2015-10-07,2015-10-06,"Jessicaland, GA 05986",2185.14,1,2015-10,10,GA,1972.0,0.00679789484546721
fffe3500340039003500,Kayla Phillips,0.55,20.0,10.0,2897.0,Clay,9.77,11.86,No,No,Yes,Waterways,Yes,Working Class,Yes,2016-08-15,2016-08-17,"South Kathy, NE 93940",557.95,-2,2016-08,08,NE,200.0,0.0033724542630307213
fffe3800360030003800,Geraldine Graf,0.7,22.0,6.0,68036.0,Marble,300.04,37.92,Yes,No,No,Waterways,No,Working Class,Yes,2017-04-24,2017-04-27,"North Robertview, ME 68716",1940.47,-3,2017-04,04,ME,132.0,0.004410018225645247
fffe3700390031003000,Chanell Smith,0.54,21.0,8.0,6045.0,Brass,11.91,54.73,No,No,No,Waterways,No,Working Class,No,2019-07-18,2019-07-20,FPO AA 26117,584.07,-2,2019-07,07,FP,168.0,0.0019702233250620347
fffe3500370036003200,Winston Bethea,0.29,30.0,7.0,458.0,Wood,6.12,24.01,No,No,No,Roadways,No,Working Class,No,2017-11-10,2017-11-09,"Pamelabury, OR 12432",208.62,1,2017-11,11,OR,210.0,0.013362445414847162
fffe3900370032003600,Guillermina Hay,0.93,9.0,4.0,223.0,Clay,3.72,14.45,No,Yes,Yes,Roadways,Yes,Wealthy,No,2015-10-31,2015-11-02,"Linville, ID 85102",339.63,-2,2015-10,10,ID,36.0,0.016681614349775786
fffe3200380034003400,China Simmions,0.3,13.0,7.0,1189.0,Brass,3.59,12.4,No,No,No,Roadways,No,Working Class,Yes,2017-05-30,2017-06-03,"Billyfort, NV 83187",145.57,-4,2017-05,05,NV,91.0,0.0030193439865433135
fffe3600350039003600,Vernon Conley,0.18,34.0,15.0,482.0,Wood,6.91,15.52,No,Yes,No,Airways,No,Working Class,Yes,2015-11-26,2015-11-26,"Richardsonchester, WV 64995",153.45,0,2015-11,11,WV,510.0,0.014336099585062241
fffe3600350031003500,Rick Luke,0.43,17.0,7.0,222.0,Wood,4.17,13.25,Yes,No,Yes,Waterways,No,Working Class,No,2015-11-01,2015-11-04,"Victoriaborough, ME 07618",167.73,-3,2015-11,11,ME,119.0,0.018783783783783783
fffe3200300030003700,Edith Barraza,0.25,31.0,8.0,18173.0,Brass,42.41,85.18,No,No,No,Airways,No,Working Class,Yes,2015-03-27,2015-03-24,"Smithport, UT 32463",799.99,3,2015-03,03,UT,248.0,0.0023336818356903097
fffe3500390031003300,Ji Hernandez,0.61,4.0,8.0,594.0,Stone,4.21,19.95,No,No,Yes,Roadways,No,Wealthy,No,2015-12-02,2015-11-30,"South Ericbury, VT 09246",316.18,2,2015-12,12,VT,32.0,0.007087542087542088
fffe3800370039003700,Thomas Marco,0.73,23.0,6.0,99049.0,Marble,723.09,50.56,Yes,No,Yes,Airways,No,Wealthy,No,2018-11-25,2018-11-21,FPO AP 02475,32117.69,4,2018-11,11,FP,138.0,0.007300326101222628
fffe3600300033003500,Dwight Lowe,0.7342556700698207,14.0,6.0,445.0,Aluminium,5.76,21.38,Yes,Yes,Yes,Airways,No,Wealthy,No,2015-08-06,2015-08-06,"New Allison, OH 15575",231.33,0,2015-08,08,OH,84.0,0.012943820224719101
fffe3800310032003400,Mollie Garza,0.51,35.0,11.0,19396.0,Brass,52.16,96.24,No,No,No,Roadways,No,Working Class,No,2016-09-27,2016-09-25,"Sanderstown, WV 46426",1565.58,2,2016-09,09,WV,385.0,0.002689214270983708
fffe3200300038003100,Lucile Eaton,0.7132388489601037,20.0,13.0,1264.0,Aluminium,5.75,16.87,Yes,No,No,Airways,No,Working Class,No,2017-06-11,2017-06-13,"East Michelle, MD 69568",172.31,-2,2017-06,06,MD,260.0,0.004549050632911392
fffe3300370033003400,Barbara Seward,0.7274108975886842,20.0,8.0,3859.0,Brass,5.31,20.5,No,Yes,Yes,Airways,No,Wealthy,No,2018-09-30,2018-09-27,"New Christophertown, VT 03475",282.27,3,2018-09,09,VT,160.0,0.0013760041461518527
fffe3700300034003600,Kurt Galloway,0.13,5.0,4.0,307.0,Brass,6.35,11.58,Yes,No,No,Waterways,No,Working Class,No,2016-05-12,2016-05-16,"Lake Roger, ID 07714",124.51,-4,2016-05,05,ID,20.0,0.020684039087947883
fffe3800380037003000,Charlie Lozano,0.42,7.0,4.0,554.0,Brass,4.66,16.58,No,No,Yes,Airways,No,Working Class,No,2015-04-27,2015-04-26,"Robertsfurt, MO 60586",204.78,1,2015-04,04,MO,28.0,0.008411552346570397
fffe350037003900,Brandon Tew,0.73,20.0,26.0,3011.0,Aluminium,11.6,10.72,Yes,No,No,Waterways,No,Wealthy,No,2018-12-31,2018-12-31,"New Tammieside, MA 24378",394.78,0,2018-12,12,MA,520.0,0.0038525406841580867
fffe3600370033003000,Shirley Estabrook,0.47,26.0,10.0,241975.0,Marble,692.44,75.73,No,No,No,Roadways,No,Working Class,No,2019-02-28,2019-02-26,"Longside, NV 77127",5114.67,2,2019-02,02,NV,260.0,0.002861617935737163
fffe3700320037003900,Ismael Ruminski,0.61,17.0,8.0,1493.0,Clay,3.72,17.09,Yes,No,No,Waterways,Yes,Working Class,No,2016-04-05,2016-04-03,"Ashleeburgh, RI 84598",296.57,2,2016-04,04,RI,136.0,0.002491627595445412
fffe3900330031003800,Anna Vigil,0.08,3.0,3.0,406.0,Stone,4.19,12.91,No,Yes,No,Airways,No,Wealthy,No,2016-05-06,2016-05-06,"Andersonshire, VT 52725",199.12,0,2016-05,05,VT,9.0,0.010320197044334976
fffe3400310034003200,Vincent Robinson,0.5,29.0,16.0,1157354.0,Marble,1682.71,35.57,Yes,No,No,Waterways,No,Working Class,Yes,2019-08-12,2019-08-13,"East Juliemouth, UT 08933",2637.02,-1,2019-08,08,UT,464.0,0.001453928530078092
fffe3900360030003800,Tina Curry,0.28,36.0,11.0,53904.0,Brass,237.7,97.93,Yes,No,Yes,Waterways,No,Working Class,No,2015-01-04,2015-01-06,DPO AP 79387,1166.36,-2,2015-01,01,DP,396.0,0.004409691303057287
fffe3300320034003900,Cecile Brown,0.35,26.0,17.0,256.0,Wood,6.48,18.16,Yes,Yes,No,Airways,No,Working Class,No,2018-12-12,2018-12-09,"East William, SD 21639",250.01,3,2018-12,12,SD,442.0,0.0253125
fffe3100360034003000,Odell Mellin,0.61,14.0,7.0,3102.0,Clay,4.8,12.15,No,Yes,No,Airways,Yes,Working Class,No,2017-09-08,2017-09-11,DPO AA 49821,222.18,-3,2017-09,09,DP,98.0,0.0015473887814313346
fffe3900310035003100,Williams Linkous,0.96,29.0,8.0,1628.0,Clay,6.34,18.44,No,No,Yes,Roadways,Yes,Wealthy,No,2017-07-29,2017-07-30,"Marytown, UT 86799",1333.65,-1,2017-07,07,UT,232.0,0.003894348894348894
fffe3800310035003600,Marty Icardo,0.52,10.0,5.0,897.0,Bronze,5.13,22.72,No,No,No,Waterways,No,Working Class,No,2017-11-01,2017-11-05,"Lake Jennifer, ME 65322",230.76,-4,2017-11,11,ME,50.0,0.005719063545150502
fffe3200320038003400,Cheryl Mcdaniel,0.11,36.0,8.0,40246.0,Brass,80.11,99.59,Yes,Yes,Yes,Airways,No,Working Class,No,2017-09-18,2017-09-15,FPO AP 62321,1166.12,3,2017-09,09,FP,288.0,0.0019905083735029566
fffe3700300032003500,Regina Martin,0.12,22.0,17.0,326.0,Wood,3.54,13.22,No,Yes,Yes,Airways,No,Wealthy,Yes,2019-05-27,2019-05-30,"Mckinneyfort, AR 60597",142.89,-3,2019-05,05,AR,374.0,0.010858895705521473
fffe3700360035003300,Coleen Martin,0.17,36.0,20.0,6011455.0,Stone,17318.82,73.43,Yes,No,Yes,Airways,No,Working Class,No,2019-05-04,2019-05-07,"Port Megan, ME 44459",37531.2,-3,2019-05,05,ME,720.0,0.00288096974858832
fffe3600300032003900,Brad Hill,0.71,38.0,10.0,16984.0,Brass,90.4,59.55,Yes,Yes,No,Airways,No,Wealthy,No,2015-07-16,2015-07-18,"Pamelafurt, TX 25832",9593.4,-2,2015-07,07,TX,380.0,0.005322656617993406
